 0.805173;  0.819215;  0.811896;  0.775128;  0.810474;  0.859814;  0.734764;  0.851539;  0.713044;  0.854405; 
 0.775775;  0.836053;  0.816841;  0.814456;  0.749966;  0.850225;  0.730685;  0.841615;  0.803470;  0.883774; 
 0.863172;  0.728213;  0.820182;  0.812783;  0.781454;  0.858899;  0.882541;  0.767179;  0.820100;  0.802603; 
 0.834456;  0.825419;  0.828749;  0.847239;  0.868596;  0.847433;  0.741132;  0.736352;  0.846632;  0.806551; 
 0.818551;  0.832387;  0.827623;  0.838157;  0.719942;  0.762899;  0.715277;  0.776030;  0.842609;  0.872182; 
 0.811517;  0.825089;  0.736325;  0.826410;  0.831549;  0.759009;  0.861687;  0.818665;  0.738813;  0.757687; 
 0.752843;  0.767776;  0.704376;  0.854385;  0.872947;  0.792198;  0.850526;  0.871649;  0.781655;  0.832655; 
 0.856868;  0.728920;  0.826406;  0.773841;  0.776546;  0.782407;  0.837310;  0.742381;  0.843116;  0.833455; 
 0.755335;  0.902657;  0.837964;  0.868489;  0.780806;  0.739625;  0.845565;  0.760931;  0.710948;  0.838247; 
 0.855078;  0.849250;  0.799262;  0.886332;  0.691953;  0.711078;  0.908865;  0.693142;  0.909509;  0.769436; 
