Round, Fold,label1 ,label2 ,label3 ,label4 ,label5 
01, 1,363,0,1,4,3
01, 1,3,46,0,0,0
01, 1,0,2,3,0,0
01, 1,2,0,0,1,0
01, 1,3,0,1,0,25
01, 2,364,3,1,0,3
01, 2,2,46,0,0,0
01, 2,0,1,4,0,0
01, 2,2,0,0,1,1
01, 2,2,1,0,0,26
01, 3,362,5,0,1,3
01, 3,2,44,2,0,0
01, 3,0,0,5,0,0
01, 3,4,0,0,0,0
01, 3,4,0,0,0,25
01, 4,362,2,1,2,4
01, 4,3,45,0,0,0
01, 4,0,1,4,0,0
01, 4,2,0,0,2,0
01, 4,1,0,0,0,28
01, 5,364,3,1,0,3
01, 5,0,47,1,0,0
01, 5,1,1,3,0,0
01, 5,1,1,0,2,0
01, 5,3,0,0,0,26
01, 6,365,3,0,2,1
01, 6,3,45,0,0,0
01, 6,0,0,5,0,0
01, 6,2,0,0,2,0
01, 6,3,0,0,0,26
01, 7,364,2,0,1,3
01, 7,0,49,0,0,0
01, 7,2,0,3,0,0
01, 7,2,0,0,1,0
01, 7,4,0,0,0,26
01, 8,362,6,0,2,0
01, 8,3,46,0,0,0
01, 8,0,2,3,0,0
01, 8,0,0,0,3,0
01, 8,3,0,0,0,27
01, 9,361,4,0,5,0
01, 9,2,46,1,0,0
01, 9,1,1,3,0,0
01, 9,2,0,1,0,0
01, 9,3,0,0,0,27
01, 10,362,3,0,1,4
01, 10,5,44,0,0,0
01, 10,1,0,4,0,0
01, 10,2,0,0,1,0
01, 10,1,0,0,0,29
02, 1,362,2,1,4,2
02, 1,0,48,1,0,0
02, 1,1,0,4,0,0
02, 1,0,0,0,3,0
02, 1,6,0,0,0,23
02, 2,362,3,1,4,1
02, 2,4,44,0,0,0
02, 2,0,0,5,0,0
02, 2,3,0,0,1,0
02, 2,0,0,0,0,29
02, 3,369,2,0,0,0
02, 3,3,45,0,0,0
02, 3,1,1,2,1,0
02, 3,3,0,0,1,0
02, 3,1,0,0,0,28
02, 4,370,1,0,0,0
02, 4,1,47,0,0,0
02, 4,1,1,3,0,0
02, 4,2,0,1,1,0
02, 4,5,0,0,0,24
02, 5,364,3,0,0,4
02, 5,6,42,0,0,0
02, 5,0,0,5,0,0
02, 5,4,0,0,0,0
02, 5,2,1,0,0,26
02, 6,362,4,0,5,0
02, 6,5,43,0,0,0
02, 6,1,1,3,0,0
02, 6,1,0,0,3,0
02, 6,4,0,0,0,25
02, 7,359,4,1,3,3
02, 7,3,45,1,0,0
02, 7,0,1,4,0,0
02, 7,2,0,0,1,0
02, 7,1,0,0,0,29
02, 8,358,8,0,2,2
02, 8,2,45,2,0,0
02, 8,0,1,4,0,0
02, 8,2,0,0,1,0
02, 8,4,0,0,0,26
02, 9,358,3,1,5,3
02, 9,4,43,2,0,0
02, 9,0,1,4,0,0
02, 9,2,0,0,1,0
02, 9,5,0,0,0,25
02, 10,366,2,0,1,1
02, 10,2,47,0,0,0
02, 10,1,1,3,0,0
02, 10,2,1,0,0,0
02, 10,3,0,0,0,27
03, 1,364,4,0,0,3
03, 1,2,46,1,0,0
03, 1,0,0,5,0,0
03, 1,1,0,1,1,0
03, 1,5,0,0,0,24
03, 2,362,2,0,3,4
03, 2,3,43,2,0,0
03, 2,0,1,3,1,0
03, 2,4,0,0,0,0
03, 2,3,0,0,0,26
03, 3,365,2,0,2,2
03, 3,4,44,0,0,0
03, 3,0,1,4,0,0
03, 3,4,0,0,0,0
03, 3,7,0,0,0,22
03, 4,366,5,0,0,0
03, 4,3,45,0,0,0
03, 4,0,1,4,0,0
03, 4,3,0,0,1,0
03, 4,5,0,0,0,24
03, 5,361,4,0,5,1
03, 5,4,43,1,0,0
03, 5,1,1,3,0,0
03, 5,3,0,0,1,0
03, 5,3,1,0,0,25
03, 6,361,4,3,2,1
03, 6,2,46,0,0,0
03, 6,0,0,5,0,0
03, 6,2,0,0,2,0
03, 6,3,0,0,0,26
03, 7,360,4,0,6,0
03, 7,1,48,0,0,0
03, 7,1,1,3,0,0
03, 7,1,0,0,2,0
03, 7,4,0,0,0,26
03, 8,361,3,0,1,5
03, 8,1,47,1,0,0
03, 8,0,1,4,0,0
03, 8,2,0,0,1,0
03, 8,3,0,0,0,27
03, 9,362,3,0,1,4
03, 9,0,49,0,0,0
03, 9,1,0,4,0,0
03, 9,3,0,0,0,0
03, 9,1,0,0,0,29
03, 10,363,3,0,3,1
03, 10,3,44,2,0,0
03, 10,1,0,4,0,0
03, 10,0,1,0,1,1
03, 10,1,0,0,0,29
04, 1,365,2,1,0,3
04, 1,4,45,0,0,0
04, 1,0,0,5,0,0
04, 1,3,0,0,0,0
04, 1,3,0,0,0,26
04, 2,358,6,0,5,2
04, 2,2,46,0,0,0
04, 2,1,1,3,0,0
04, 2,2,0,0,2,0
04, 2,1,0,0,0,28
04, 3,363,5,0,2,1
04, 3,5,43,0,0,0
04, 3,0,2,3,0,0
04, 3,2,0,0,2,0
04, 3,3,0,0,0,26
04, 4,363,3,0,2,3
04, 4,0,48,0,0,0
04, 4,1,1,3,0,0
04, 4,3,0,0,1,0
04, 4,2,1,0,0,26
04, 5,361,5,0,4,1
04, 5,2,45,1,0,0
04, 5,1,0,4,0,0
04, 5,3,0,0,1,0
04, 5,0,0,0,0,29
04, 6,367,1,1,1,1
04, 6,3,45,0,0,0
04, 6,1,0,4,0,0
04, 6,2,0,0,2,0
04, 6,4,0,0,0,25
04, 7,365,1,0,2,2
04, 7,2,47,0,0,0
04, 7,0,2,3,0,0
04, 7,3,0,0,0,0
04, 7,3,0,0,0,27
04, 8,358,5,0,3,4
04, 8,4,45,0,0,0
04, 8,0,1,3,1,0
04, 8,2,0,0,1,0
04, 8,5,0,0,0,25
04, 9,359,4,0,4,3
04, 9,3,46,0,0,0
04, 9,1,0,4,0,0
04, 9,2,0,1,0,0
04, 9,2,0,1,0,27
04, 10,364,4,1,0,1
04, 10,1,46,2,0,0
04, 10,0,1,4,0,0
04, 10,1,0,0,1,1
04, 10,3,0,0,0,27
05, 1,364,3,0,3,1
05, 1,2,47,0,0,0
05, 1,0,0,5,0,0
05, 1,2,0,0,1,0
05, 1,3,0,0,0,26
05, 2,364,3,1,0,3
05, 2,1,45,2,0,0
05, 2,0,1,4,0,0
05, 2,3,0,0,1,0
05, 2,2,0,0,0,27
05, 3,364,3,1,2,1
05, 3,2,45,1,0,0
05, 3,0,1,4,0,0
05, 3,3,0,0,1,0
05, 3,6,1,0,0,22
05, 4,360,7,1,0,3
05, 4,3,45,0,0,0
05, 4,1,0,4,0,0
05, 4,1,0,0,3,0
05, 4,1,0,0,0,28
05, 5,364,0,1,3,3
05, 5,1,46,1,0,0
05, 5,2,0,3,0,0
05, 5,3,0,0,1,0
05, 5,3,0,0,0,26
05, 6,364,1,0,2,4
05, 6,9,39,0,0,0
05, 6,0,1,4,0,0
05, 6,2,1,0,1,0
05, 6,1,0,0,0,28
05, 7,362,3,0,2,3
05, 7,2,47,0,0,0
05, 7,3,0,2,0,0
05, 7,0,0,1,2,0
05, 7,3,0,0,0,27
05, 8,361,5,0,3,1
05, 8,3,46,0,0,0
05, 8,0,1,4,0,0
05, 8,1,0,0,2,0
05, 8,0,0,0,0,30
05, 9,361,5,1,1,2
05, 9,2,47,0,0,0
05, 9,0,1,3,1,0
05, 9,3,0,0,0,0
05, 9,0,0,0,0,30
05, 10,364,1,0,2,3
05, 10,2,47,0,0,0
05, 10,0,1,4,0,0
05, 10,2,0,0,1,0
05, 10,3,0,0,0,27
06, 1,363,4,0,2,2
06, 1,1,48,0,0,0
06, 1,0,2,3,0,0
06, 1,3,0,0,0,0
06, 1,3,0,0,0,26
06, 2,362,5,0,2,2
06, 2,3,44,1,0,0
06, 2,0,1,4,0,0
06, 2,2,0,0,2,0
06, 2,1,0,0,0,28
06, 3,364,2,1,2,2
06, 3,7,41,0,0,0
06, 3,0,2,3,0,0
06, 3,3,0,1,0,0
06, 3,3,0,0,0,26
06, 4,365,2,1,1,2
06, 4,2,46,0,0,0
06, 4,2,0,3,0,0
06, 4,2,0,0,2,0
06, 4,3,0,0,0,26
06, 5,362,6,0,3,0
06, 5,5,43,0,0,0
06, 5,0,1,4,0,0
06, 5,3,0,0,1,0
06, 5,0,1,0,0,28
06, 6,367,0,0,1,3
06, 6,4,43,1,0,0
06, 6,1,0,4,0,0
06, 6,3,0,0,1,0
06, 6,3,0,0,0,26
06, 7,360,2,2,2,4
06, 7,4,44,1,0,0
