 0.776856;  0.788617;  0.704781;  0.829855;  0.833802;  0.867678;  0.802942;  0.825623;  0.688563;  0.867318; 
 0.861915;  0.772195;  0.797322;  0.830656;  0.846183;  0.832200;  0.765710;  0.802963;  0.765081;  0.799994; 
 0.862432;  0.692606;  0.739031;  0.875837;  0.737889;  0.837716;  0.806656;  0.800972;  0.748743;  0.772779; 
 0.848694;  0.838448;  0.798298;  0.782445;  0.780826;  0.819013;  0.730827;  0.769667;  0.746094;  0.850443; 
 0.820266;  0.820202;  0.798775;  0.922676;  0.754643;  0.805345;  0.776224;  0.865586;  0.706998;  0.800166; 
 0.727618;  0.830749;  0.679035;  0.801981;  0.863783;  0.795250;  0.731093;  0.816248;  0.797596;  0.751741; 
 0.774146;  0.632046;  0.762791;  0.838424;  0.734466;  0.833075;  0.820542;  0.820685;  0.773441;  0.762703; 
 0.787640;  0.714743;  0.806690;  0.804506;  0.776736;  0.788090;  0.782678;  0.777880;  0.836271;  0.785420; 
 0.749240;  0.894801;  0.719267;  0.718357;  0.846243;  0.799948;  0.943540;  0.877145;  0.654529;  0.811872; 
 0.708052;  0.828164;  0.712346;  0.810419;  0.792767;  0.738875;  0.827443;  0.755059;  0.868723;  0.775208; 
