 0.749127;  0.782001;  0.693894;  0.827413;  0.836507;  0.878268;  0.808208;  0.878200;  0.692128;  0.918665; 
 0.849501;  0.789772;  0.786916;  0.859581;  0.837472;  0.822766;  0.766678;  0.802963;  0.755553;  0.810179; 
 0.856186;  0.678678;  0.735285;  0.866693;  0.749668;  0.833807;  0.820554;  0.806621;  0.729511;  0.717496; 
 0.844156;  0.886001;  0.791021;  0.809815;  0.780931;  0.835237;  0.737227;  0.792467;  0.691345;  0.839198; 
 0.834109;  0.852316;  0.779527;  0.897373;  0.705342;  0.806807;  0.777631;  0.876857;  0.709540;  0.808251; 
 0.721612;  0.874322;  0.677260;  0.786440;  0.800066;  0.797888;  0.733407;  0.811919;  0.789375;  0.751976; 
 0.807503;  0.676824;  0.757811;  0.833160;  0.741941;  0.866910;  0.820542;  0.824303;  0.778667;  0.766525; 
 0.791097;  0.718978;  0.761175;  0.810148;  0.779079;  0.843728;  0.782678;  0.731427;  0.837047;  0.765406; 
 0.754573;  0.890061;  0.741289;  0.766529;  0.839203;  0.819978;  0.912748;  0.808416;  0.635548;  0.817498; 
 0.703971;  0.828773;  0.729459;  0.815416;  0.792767;  0.735297;  0.825235;  0.765832;  0.873476;  0.767891; 
