 0.739307;  0.845710;  0.792625;  0.808957;  0.859905;  0.754459;  0.821662;  0.825235;  0.712433;  0.728887; 
 0.828963;  0.837531;  0.716730;  0.674470;  0.747201;  0.868504;  0.780861;  0.796062;  0.725594;  0.729420; 
 0.780812;  0.673023;  0.787443;  0.798086;  0.754152;  0.804357;  0.801358;  0.754736;  0.718526;  0.840496; 
 0.730891;  0.747554;  0.913290;  0.683115;  0.805963;  0.740872;  0.805015;  0.823447;  0.704010;  0.767903; 
 0.780357;  0.812540;  0.747914;  0.798961;  0.795753;  0.804892;  0.734639;  0.861193;  0.694634;  0.825662; 
 0.800121;  0.822992;  0.655038;  0.755539;  0.797533;  0.778619;  0.724608;  0.779090;  0.828408;  0.819285; 
 0.812383;  0.699761;  0.839593;  0.819758;  0.721000;  0.648330;  0.812416;  0.804721;  0.755123;  0.707833; 
 0.806774;  0.755159;  0.737042;  0.806504;  0.811217;  0.809692;  0.657973;  0.694628;  0.717454;  0.829881; 
 0.769199;  0.851267;  0.667895;  0.787048;  0.850006;  0.789799;  0.746162;  0.795288;  0.731265;  0.726681; 
 0.793858;  0.831245;  0.727613;  0.787583;  0.787622;  0.809818;  0.874701;  0.684908;  0.817338;  0.794954; 
