 0.760690;  0.796602;  0.787372;  0.810710;  0.869883;  0.822362;  0.830091;  0.812283;  0.730833;  0.869926; 
 0.907289;  0.825465;  0.802236;  0.720874;  0.765266;  0.796871;  0.704286;  0.807100;  0.830314;  0.842754; 
 0.773827;  0.731453;  0.772303;  0.843114;  0.779166;  0.801563;  0.846515;  0.793185;  0.758823;  0.755081; 
 0.763608;  0.769939;  0.774387;  0.675741;  0.772050;  0.726408;  0.781405;  0.783786;  0.718987;  0.831529; 
 0.784680;  0.840285;  0.746601;  0.823694;  0.819306;  0.805528;  0.689833;  0.883222;  0.742258;  0.747188; 
 0.717463;  0.811669;  0.745732;  0.807383;  0.761713;  0.810949;  0.713461;  0.823524;  0.803342;  0.826910; 
 0.816050;  0.744041;  0.756736;  0.838793;  0.849044;  0.754533;  0.812376;  0.837499;  0.666406;  0.828766; 
 0.745326;  0.803659;  0.734821;  0.890121;  0.838436;  0.846394;  0.835146;  0.828398;  0.783392;  0.751662; 
 0.759274;  0.871759;  0.754220;  0.741464;  0.847765;  0.766988;  0.858062;  0.815152;  0.684944;  0.842486; 
 0.821542;  0.856540;  0.836630;  0.815010;  0.800377;  0.678842;  0.894882;  0.764503;  0.880252;  0.703342; 
