 0.740112;  0.774484;  0.814752;  0.776580;  0.820829;  0.838480;  0.834971;  0.829778;  0.720781;  0.870057; 
 0.782818;  0.869750;  0.796169;  0.819667;  0.816096;  0.872069;  0.758624;  0.842909;  0.753792;  0.766822; 
 0.795024;  0.718175;  0.826767;  0.833192;  0.783453;  0.904996;  0.845642;  0.807968;  0.763459;  0.710095; 
 0.768187;  0.828229;  0.896509;  0.741685;  0.814344;  0.789661;  0.839882;  0.712373;  0.715832;  0.852215; 
 0.763521;  0.798359;  0.873055;  0.836286;  0.793782;  0.815441;  0.776072;  0.910583;  0.709402;  0.864727; 
 0.771814;  0.827085;  0.667066;  0.822905;  0.847774;  0.815989;  0.700596;  0.819939;  0.875490;  0.858063; 
 0.905789;  0.700284;  0.875512;  0.803733;  0.891164;  0.780232;  0.896382;  0.791464;  0.830397;  0.784551; 
 0.849633;  0.754207;  0.794408;  0.816419;  0.802866;  0.838396;  0.795522;  0.772345;  0.824532;  0.710355; 
 0.850612;  0.867291;  0.753853;  0.785189;  0.870588;  0.796421;  0.872051;  0.736462;  0.829895;  0.815104; 
 0.850596;  0.833276;  0.731446;  0.799918;  0.854480;  0.714823;  0.816410;  0.776062;  0.831355;  0.693432; 
