 0.746365;  0.877149;  0.803007;  0.751306;  0.833636;  0.816762;  0.818845;  0.829064;  0.739720;  0.822685; 
 0.804484;  0.754570;  0.761898;  0.765907;  0.785484;  0.793861;  0.899545;  0.848775;  0.824931;  0.860195; 
 0.725534;  0.841109;  0.847857;  0.778067;  0.746891;  0.817377;  0.707397;  0.813636;  0.804923;  0.867607; 
 0.829563;  0.847442;  0.789566;  0.873518;  0.802218;  0.777491;  0.866404;  0.823472;  0.797893;  0.755578; 
 0.864414;  0.751493;  0.815581;  0.818799;  0.872904;  0.791877;  0.783753;  0.798538;  0.834512;  0.838130; 
 0.836188;  0.841349;  0.760436;  0.711396;  0.771469;  0.864814;  0.914173;  0.906252;  0.837405;  0.742385; 
 0.726216;  0.790517;  0.714403;  0.836642;  0.800400;  0.847030;  0.890900;  0.840636;  0.759418;  0.887675; 
 0.836955;  0.728620;  0.844146;  0.780568;  0.818821;  0.841905;  0.776502;  0.759192;  0.887643;  0.789480; 
 0.823570;  0.897130;  0.806949;  0.739428;  0.903811;  0.838921;  0.847482;  0.737949;  0.670386;  0.830797; 
 0.793955;  0.866578;  0.778179;  0.838382;  0.821036;  0.801568;  0.940966;  0.843154;  0.911265;  0.743682; 
