 0.695110;  0.725869;  0.793368;  0.845464;  0.826042;  0.795996;  0.800590;  0.772657;  0.727699;  0.891016; 
 0.728376;  0.749524;  0.778475;  0.720823;  0.708705;  0.723211;  0.773902;  0.840750;  0.859774;  0.791482; 
 0.843358;  0.675191;  0.710993;  0.728272;  0.733677;  0.871759;  0.825985;  0.838845;  0.791006;  0.711493; 
 0.764704;  0.813225;  0.722357;  0.733496;  0.796988;  0.727602;  0.728328;  0.687538;  0.778216;  0.739897; 
 0.853992;  0.841158;  0.739389;  0.785751;  0.716709;  0.790881;  0.876921;  0.928313;  0.711838;  0.769901; 
 0.701789;  0.741477;  0.716793;  0.816377;  0.781869;  0.797986;  0.777672;  0.836762;  0.710218;  0.762566; 
 0.765742;  0.773826;  0.712234;  0.801558;  0.829156;  0.806031;  0.816463;  0.869100;  0.635515;  0.753351; 
 0.833098;  0.769989;  0.754014;  0.736930;  0.793068;  0.771567;  0.689628;  0.820161;  0.814881;  0.687267; 
 0.743243;  0.826363;  0.772357;  0.714308;  0.838198;  0.804249;  0.856096;  0.773944;  0.674651;  0.794470; 
 0.714571;  0.860786;  0.762482;  0.810981;  0.825979;  0.713244;  0.853095;  0.753563;  0.762989;  0.689018; 
