 0.786109;  0.802272;  0.784729;  0.856015;  0.763192;  0.844674;  0.886309;  0.862587;  0.720920;  0.860180; 
 0.824788;  0.805163;  0.853720;  0.722600;  0.725213;  0.814836;  0.800935;  0.801434;  0.791601;  0.857362; 
 0.798724;  0.694817;  0.751148;  0.789576;  0.651222;  0.808221;  0.795365;  0.743864;  0.702976;  0.785558; 
 0.761111;  0.832850;  0.812216;  0.845953;  0.847711;  0.829772;  0.791393;  0.769509;  0.762883;  0.697289; 
 0.800748;  0.806866;  0.858012;  0.836286;  0.756452;  0.829286;  0.791054;  0.812574;  0.718613;  0.824965; 
 0.791129;  0.803383;  0.752113;  0.807770;  0.788871;  0.720983;  0.719041;  0.881910;  0.859484;  0.757223; 
 0.915438;  0.820965;  0.793821;  0.885793;  0.755385;  0.713548;  0.879077;  0.782611;  0.662736;  0.835123; 
 0.887649;  0.780669;  0.824179;  0.735804;  0.753215;  0.810491;  0.715051;  0.780340;  0.831852;  0.794855; 
 0.673500;  0.842309;  0.755758;  0.870193;  0.803536;  0.796160;  0.894434;  0.721706;  0.645716;  0.713809; 
 0.816549;  0.785075;  0.767988;  0.890766;  0.811807;  0.689251;  0.876510;  0.755608;  0.827536;  0.789932; 
