 0.812994;  0.761050;  0.819381;  0.768952;  0.805479;  0.846404;  0.865056;  0.880308;  0.775324;  0.733534; 
 0.789346;  0.795066;  0.723574;  0.857127;  0.788446;  0.792961;  0.697358;  0.837687;  0.747825;  0.750225; 
 0.796310;  0.702483;  0.781452;  0.820182;  0.839383;  0.846967;  0.816563;  0.843520;  0.903651;  0.742835; 
 0.761111;  0.790671;  0.770222;  0.863137;  0.803051;  0.729142;  0.840072;  0.877545;  0.765691;  0.727343; 
 0.828534;  0.869222;  0.843034;  0.887627;  0.706425;  0.857904;  0.787638;  0.814561;  0.783416;  0.834643; 
 0.734500;  0.749275;  0.744276;  0.820096;  0.867119;  0.780804;  0.796435;  0.733516;  0.725616;  0.774174; 
 0.745343;  0.850350;  0.814669;  0.828376;  0.848773;  0.778847;  0.830648;  0.836851;  0.660932;  0.722336; 
 0.845347;  0.843098;  0.779337;  0.833293;  0.805363;  0.838628;  0.750831;  0.775405;  0.829903;  0.857046; 
 0.783541;  0.844265;  0.850262;  0.759565;  0.805842;  0.791686;  0.855365;  0.803871;  0.692419;  0.897657; 
 0.812062;  0.903153;  0.801092;  0.754228;  0.842148;  0.693292;  0.866472;  0.708428;  0.769777;  0.803064; 
