Round, Fold,label1 ,label2 ,label3 ,label4 ,label5 
01, 1,368,0,1,1,1
01, 1,2,47,0,0,0
01, 1,1,0,4,0,0
01, 1,2,0,0,1,0
01, 1,1,0,1,0,27
01, 2,365,4,0,0,2
01, 2,3,44,1,0,0
01, 2,0,1,4,0,0
01, 2,3,0,0,1,0
01, 2,3,0,0,0,26
01, 3,361,6,0,1,3
01, 3,2,44,2,0,0
01, 3,0,0,5,0,0
01, 3,2,0,0,2,0
01, 3,1,0,0,0,28
01, 4,362,3,0,3,3
01, 4,4,44,0,0,0
01, 4,0,0,5,0,0
01, 4,1,0,0,3,0
01, 4,2,0,0,0,27
01, 5,364,3,0,0,4
01, 5,4,43,1,0,0
01, 5,0,0,5,0,0
01, 5,2,1,0,1,0
01, 5,4,0,0,1,24
01, 6,364,3,0,2,2
01, 6,1,47,0,0,0
01, 6,0,0,5,0,0
01, 6,2,0,0,2,0
01, 6,3,0,0,0,26
01, 7,364,2,0,1,3
01, 7,1,48,0,0,0
01, 7,2,0,3,0,0
01, 7,2,0,0,1,0
01, 7,2,0,0,0,28
01, 8,361,6,0,3,0
01, 8,4,45,0,0,0
01, 8,0,0,4,1,0
01, 8,0,0,0,3,0
01, 8,3,0,0,0,27
01, 9,361,4,0,5,0
01, 9,4,44,1,0,0
01, 9,1,0,4,0,0
01, 9,1,0,1,1,0
01, 9,3,0,0,0,27
01, 10,364,2,0,1,3
01, 10,3,46,0,0,0
01, 10,1,0,4,0,0
01, 10,2,0,0,1,0
01, 10,2,0,0,0,28
02, 1,362,2,0,5,2
02, 1,1,48,0,0,0
02, 1,0,0,5,0,0
02, 1,1,0,0,2,0
02, 1,5,0,0,0,24
02, 2,363,2,0,2,4
02, 2,5,43,0,0,0
02, 2,0,0,5,0,0
02, 2,2,0,0,2,0
02, 2,2,0,0,0,27
02, 3,367,1,0,1,2
02, 3,0,48,0,0,0
02, 3,0,1,3,1,0
02, 3,2,0,0,2,0
02, 3,2,0,0,0,27
02, 4,368,2,0,1,0
02, 4,2,46,0,0,0
02, 4,1,0,4,0,0
02, 4,3,0,1,0,0
02, 4,2,0,0,0,27
02, 5,361,3,0,2,5
02, 5,6,42,0,0,0
02, 5,1,0,4,0,0
02, 5,3,0,0,1,0
02, 5,2,0,0,0,27
02, 6,364,4,0,2,1
02, 6,4,43,1,0,0
02, 6,1,0,4,0,0
02, 6,1,0,0,3,0
02, 6,2,0,0,0,27
02, 7,360,6,0,3,1
02, 7,1,47,1,0,0
02, 7,0,1,4,0,0
02, 7,2,0,0,1,0
02, 7,1,0,0,0,29
02, 8,360,5,0,2,3
02, 8,4,45,0,0,0
02, 8,0,0,5,0,0
02, 8,2,0,0,1,0
02, 8,2,0,0,0,28
02, 9,361,4,1,2,2
02, 9,3,45,1,0,0
02, 9,0,1,4,0,0
02, 9,2,0,0,1,0
02, 9,4,0,0,0,26
02, 10,365,3,0,1,1
02, 10,0,49,0,0,0
02, 10,1,0,4,0,0
02, 10,2,1,0,0,0
02, 10,2,0,1,0,27
03, 1,367,3,0,1,0
03, 1,3,45,1,0,0
03, 1,0,0,5,0,0
03, 1,1,0,1,1,0
03, 1,1,0,0,0,28
03, 2,360,2,0,3,6
03, 2,4,43,1,0,0
03, 2,0,1,3,1,0
03, 2,4,0,0,0,0
03, 2,1,0,0,0,28
03, 3,365,2,0,2,2
03, 3,7,41,0,0,0
03, 3,0,1,4,0,0
03, 3,2,0,0,2,0
03, 3,5,0,0,0,24
03, 4,364,4,0,2,1
03, 4,2,46,0,0,0
03, 4,1,0,4,0,0
03, 4,2,0,0,2,0
03, 4,9,0,0,0,20
03, 5,363,4,0,3,1
03, 5,4,44,0,0,0
03, 5,1,0,4,0,0
03, 5,2,0,0,2,0
03, 5,2,0,0,0,27
03, 6,363,5,1,1,1
03, 6,5,43,0,0,0
03, 6,0,0,5,0,0
03, 6,1,0,0,3,0
03, 6,1,0,0,0,28
03, 7,364,3,0,3,0
03, 7,6,42,1,0,0
03, 7,1,0,4,0,0
03, 7,2,0,0,1,0
03, 7,1,0,0,0,29
03, 8,357,6,0,2,5
03, 8,1,47,1,0,0
03, 8,0,0,5,0,0
03, 8,2,0,0,1,0
03, 8,2,0,0,0,28
03, 9,363,2,0,3,2
03, 9,2,47,0,0,0
03, 9,2,0,3,0,0
03, 9,3,0,0,0,0
03, 9,3,0,0,0,27
03, 10,366,3,0,0,1
03, 10,3,45,1,0,0
03, 10,1,1,3,0,0
03, 10,2,0,0,0,1
03, 10,2,0,0,0,28
04, 1,365,3,0,2,1
04, 1,2,47,0,0,0
04, 1,0,0,5,0,0
04, 1,3,0,0,0,0
04, 1,3,0,0,0,26
04, 2,364,3,0,2,2
04, 2,4,44,0,0,0
04, 2,1,1,3,0,0
04, 2,2,0,0,2,0
04, 2,0,0,0,0,29
04, 3,364,3,0,2,2
04, 3,6,42,0,0,0
04, 3,0,1,4,0,0
04, 3,0,0,0,4,0
04, 3,2,0,0,1,26
04, 4,363,3,0,1,4
04, 4,3,45,0,0,0
04, 4,1,0,4,0,0
04, 4,3,0,0,1,0
04, 4,3,0,0,0,26
04, 5,363,5,0,1,2
04, 5,2,44,1,0,1
04, 5,1,0,4,0,0
04, 5,3,0,0,1,0
04, 5,0,0,0,0,29
04, 6,367,2,0,2,0
04, 6,4,43,1,0,0
04, 6,2,0,3,0,0
04, 6,2,0,0,2,0
04, 6,5,0,0,0,24
04, 7,366,1,0,1,2
04, 7,1,47,1,0,0
04, 7,0,0,5,0,0
04, 7,2,0,0,1,0
04, 7,3,0,0,0,27
04, 8,363,6,0,0,1
04, 8,3,46,0,0,0
04, 8,0,0,5,0,0
04, 8,2,0,0,1,0
04, 8,3,0,0,0,27
04, 9,357,3,0,4,6
04, 9,2,47,0,0,0
04, 9,1,0,4,0,0
04, 9,2,0,1,0,0
04, 9,2,1,0,0,27
04, 10,367,2,1,0,0
04, 10,0,47,2,0,0
04, 10,1,1,3,0,0
04, 10,2,0,0,1,0
04, 10,1,0,0,0,29
05, 1,366,4,0,1,0
05, 1,3,45,1,0,0
05, 1,0,1,4,0,0
05, 1,2,0,0,1,0
05, 1,3,0,0,0,26
05, 2,364,2,1,0,4
05, 2,0,47,1,0,0
05, 2,0,0,5,0,0
05, 2,3,0,0,1,0
05, 2,3,0,0,0,26
05, 3,366,4,0,1,0
05, 3,0,47,1,0,0
05, 3,0,0,5,0,0
05, 3,2,0,0,2,0
05, 3,6,0,0,0,23
05, 4,360,5,0,2,4
05, 4,3,45,0,0,0
05, 4,1,0,4,0,0
05, 4,2,0,0,2,0
05, 4,1,0,0,0,28
05, 5,364,0,1,3,3
05, 5,2,45,1,0,0
05, 5,1,0,4,0,0
05, 5,3,0,0,1,0
05, 5,5,0,0,0,24
05, 6,364,3,0,3,1
05, 6,5,43,0,0,0
05, 6,0,0,5,0,0
05, 6,3,0,0,1,0
05, 6,0,0,0,0,29
05, 7,365,3,0,2,0
05, 7,2,47,0,0,0
05, 7,1,0,4,0,0
05, 7,2,0,1,0,0
05, 7,4,0,0,0,26
05, 8,361,6,0,0,3
05, 8,1,48,0,0,0
05, 8,0,0,5,0,0
05, 8,1,0,0,2,0
05, 8,2,0,0,0,28
05, 9,362,5,0,0,3
05, 9,6,43,0,0,0
05, 9,1,0,3,1,0
05, 9,3,0,0,0,0
05, 9,0,0,0,0,30
05, 10,364,2,0,2,2
05, 10,4,45,0,0,0
05, 10,0,0,4,1,0
05, 10,1,0,0,2,0
05, 10,1,0,0,1,28
06, 1,363,3,0,2,3
06, 1,1,48,0,0,0
06, 1,0,1,4,0,0
06, 1,2,0,0,1,0
06, 1,3,0,0,0,26
06, 2,365,3,0,1,2
06, 2,1,46,1,0,0
06, 2,0,0,5,0,0
06, 2,3,0,0,1,0
06, 2,1,0,0,0,28
06, 3,364,3,1,1,2
06, 3,2,45,1,0,0
06, 3,1,0,4,0,0
06, 3,3,0,1,0,0
06, 3,1,0,0,0,28
06, 4,366,2,0,1,2
06, 4,3,45,0,0,0
06, 4,2,0,3,0,0
06, 4,2,0,0,2,0
06, 4,3,0,0,0,26
06, 5,364,4,0,2,1
06, 5,5,43,0,0,0
06, 5,0,1,4,0,0
06, 5,2,0,0,2,0
06, 5,2,0,0,0,27
06, 6,367,0,0,3,1
06, 6,4,44,0,0,0
06, 6,1,0,4,0,0
06, 6,3,0,0,1,0
06, 6,1,0,0,0,28
06, 7,360,3,2,1,4
06, 7,4,45,0,0,0
06, 7,0,0,4,1,0
06, 7,2,0,0,1,0
06, 7,2,0,0,0,28
06, 8,367,3,0,0,0
06, 8,3,45,1,0,0
06, 8,1,0,4,0,0
06, 8,2,0,0,1,0
06, 8,1,0,0,0,29
06, 9,360,7,0,1,2
06, 9,0,49,0,0,0
06, 9,1,0,4,0,0
06, 9,1,0,0,2,0
06, 9,4,0,0,0,26
06, 10,364,3,0,0,3
06, 10,3,46,0,0,0
06, 10,0,0,5,0,0
06, 10,2,0,0,1,0
06, 10,1,0,0,0,29
07, 1,365,5,0,0,1
07, 1,0,48,1,0,0
07, 1,0,1,4,0,0
07, 1,1,0,0,2,0
07, 1,3,0,0,0,26
07, 2,364,2,0,4,1
07, 2,4,44,0,0,0
07, 2,0,1,4,0,0
07, 2,4,0,0,0,0
07, 2,1,0,0,0,28
07, 3,357,5,0,2,7
07, 3,1,47,0,0,0
07, 3,0,0,5,0,0
07, 3,1,1,0,2,0
07, 3,3,0,0,0,26
07, 4,363,5,0,1,2
07, 4,2,46,0,0,0
07, 4,0,0,5,0,0
07, 4,1,0,0,2,1
07, 4,0,0,0,0,29
07, 5,364,4,0,2,1
07, 5,3,45,0,0,0
07, 5,0,0,5,0,0
07, 5,2,0,0,2,0
07, 5,4,0,0,0,25
07, 6,367,2,0,0,2
07, 6,3,43,2,0,0
07, 6,1,1,3,0,0
07, 6,3,0,0,1,0
07, 6,1,0,0,0,28
07, 7,367,2,0,1,0
07, 7,4,45,0,0,0
07, 7,1,0,4,0,0
07, 7,1,0,0,2,0
07, 7,1,0,0,0,29
07, 8,363,1,0,2,4
07, 8,9,39,1,0,0
07, 8,1,0,4,0,0
07, 8,2,0,0,1,0
07, 8,2,0,0,0,28
07, 9,366,2,0,0,2
07, 9,3,45,0,0,1
07, 9,2,0,3,0,0
07, 9,0,0,1,2,0
07, 9,5,0,0,0,25
07, 10,357,5,1,2,5
07, 10,2,46,1,0,0
07, 10,0,0,4,1,0
07, 10,2,0,0,1,0
07, 10,4,0,0,0,26
08, 1,364,1,0,4,2
08, 1,2,47,0,0,0
08, 1,0,1,4,0,0
08, 1,1,0,0,2,0
08, 1,2,0,0,0,27
08, 2,361,3,0,3,4
08, 2,2,45,1,0,0
08, 2,1,0,4,0,0
08, 2,2,0,0,2,0
08, 2,1,0,0,0,28
08, 3,363,4,0,1,3
08, 3,2,45,1,0,0
08, 3,1,0,4,0,0
08, 3,1,1,0,2,0
08, 3,2,1,0,0,26
08, 4,365,4,0,0,2
08, 4,4,43,0,0,1
08, 4,0,1,4,0,0
08, 4,2,0,0,2,0
08, 4,3,0,0,0,26
08, 5,363,4,0,2,2
08, 5,1,46,0,1,0
08, 5,0,0,5,0,0
08, 5,3,0,0,1,0
08, 5,4,0,0,0,25
08, 6,365,3,0,3,0
08, 6,3,45,0,0,0
08, 6,1,0,4,0,0
08, 6,1,0,1,2,0
08, 6,0,0,0,0,29
08, 7,360,5,1,1,3
08, 7,3,46,0,0,0
08, 7,0,0,5,0,0
08, 7,2,0,0,1,0
08, 7,2,0,0,0,28
08, 8,360,4,0,3,3
08, 8,2,46,1,0,0
08, 8,1,0,4,0,0
08, 8,2,0,0,1,0
08, 8,0,0,0,0,30
08, 9,366,3,0,1,0
08, 9,2,47,0,0,0
08, 9,1,0,4,0,0
08, 9,2,0,0,1,0
08, 9,0,0,0,0,30
08, 10,367,3,0,0,0
08, 10,1,47,1,0,0
08, 10,1,0,4,0,0
08, 10,3,0,0,0,0
08, 10,6,0,0,0,24
09, 1,362,5,0,2,2
09, 1,5,44,0,0,0
09, 1,0,1,4,0,0
09, 1,2,0,0,1,0
09, 1,1,0,0,0,28
09, 2,367,1,0,1,2
09, 2,3,45,0,0,0
09, 2,0,0,5,0,0
09, 2,2,0,0,2,0
09, 2,3,0,0,0,26
09, 3,364,2,0,3,2
09, 3,3,44,1,0,0
09, 3,1,1,3,0,0
09, 3,3,0,0,1,0
09, 3,3,0,0,0,26
09, 4,361,4,0,1,5
09, 4,2,45,1,0,0
09, 4,0,0,5,0,0
09, 4,2,1,0,1,0
09, 4,3,0,0,0,26
09, 5,365,3,0,3,0
09, 5,6,42,0,0,0
09, 5,0,0,5,0,0
09, 5,2,0,0,2,0
09, 5,4,0,0,0,25
09, 6,366,3,0,2,0
09, 6,3,45,0,0,0
09, 6,0,0,4,1,0
09, 6,2,0,0,2,0
09, 6,3,0,0,0,26
09, 7,363,3,0,0,4
09, 7,5,44,0,0,0
09, 7,1,0,4,0,0
09, 7,1,0,0,2,0
09, 7,2,0,0,0,28
09, 8,360,4,0,2,4
09, 8,1,47,1,0,0
09, 8,1,0,4,0,0
09, 8,2,0,0,1,0
09, 8,4,0,0,1,25
09, 9,365,3,1,0,1
09, 9,2,47,0,0,0
09, 9,2,0,3,0,0
09, 9,2,0,1,0,0
09, 9,1,0,0,0,29
09, 10,363,4,0,1,2
09, 10,1,46,2,0,0
09, 10,0,0,5,0,0
09, 10,2,0,0,1,0
09, 10,1,1,0,0,28
10, 1,364,3,1,2,1
10, 1,6,43,0,0,0
10, 1,0,0,5,0,0
10, 1,1,0,0,2,0
10, 1,2,0,0,0,27
10, 2,363,3,0,1,4
10, 2,3,45,0,0,0
10, 2,0,0,5,0,0
10, 2,3,0,0,1,0
10, 2,3,1,0,0,25
10, 3,364,4,1,2,0
10, 3,2,46,0,0,0
10, 3,0,2,3,0,0
10, 3,2,0,0,2,0
10, 3,4,0,0,0,25
10, 4,368,1,0,1,1
10, 4,1,47,0,0,0
10, 4,0,0,4,1,0
10, 4,3,0,0,1,0
10, 4,3,0,0,0,26
10, 5,365,2,0,0,4
10, 5,3,44,1,0,0
10, 5,1,0,4,0,0
10, 5,1,0,0,3,0
10, 5,0,0,0,0,29
10, 6,360,6,0,3,2
10, 6,1,46,1,0,0
10, 6,0,2,3,0,0
10, 6,3,0,0,1,0
10, 6,1,0,0,1,27
10, 7,362,4,0,1,3
10, 7,1,47,1,0,0
10, 7,0,0,5,0,0
10, 7,2,0,0,1,0
10, 7,2,0,0,0,28
10, 8,362,4,0,3,1
10, 8,3,45,1,0,0
10, 8,1,0,4,0,0
10, 8,1,0,1,1,0
10, 8,5,0,0,0,25
10, 9,363,4,0,3,0
10, 9,3,46,0,0,0
10, 9,0,0,5,0,0
10, 9,2,0,0,1,0
10, 9,5,0,0,0,25
10, 10,361,3,0,1,5
10, 10,4,45,0,0,0
10, 10,2,0,3,0,0
10, 10,2,1,0,0,0
10, 10,1,0,0,0,29
