 0.792352;  0.776824;  0.812153;  0.773950;  0.783056;  0.883508;  0.817150;  0.803067;  0.714100;  0.824427; 
 0.809761;  0.868901;  0.787215;  0.818711;  0.744103;  0.848414;  0.790159;  0.860172;  0.757153;  0.769704; 
 0.791790;  0.688936;  0.797908;  0.841876;  0.796531;  0.887338;  0.804475;  0.802112;  0.746103;  0.811794; 
 0.889922;  0.840771;  0.885281;  0.796001;  0.847228;  0.842801;  0.824345;  0.777320;  0.699163;  0.822250; 
 0.787029;  0.681180;  0.794000;  0.766629;  0.840383;  0.826377;  0.778250;  0.826602;  0.771030;  0.853672; 
 0.803389;  0.825296;  0.686523;  0.795770;  0.788816;  0.875950;  0.788505;  0.756876;  0.818769;  0.850741; 
 0.909421;  0.732437;  0.844279;  0.763965;  0.853705;  0.812907;  0.924246;  0.768732;  0.796143;  0.735286; 
 0.860050;  0.842462;  0.796435;  0.859678;  0.812999;  0.832829;  0.854678;  0.816195;  0.843708;  0.693082; 
 0.712222;  0.870814;  0.774429;  0.832284;  0.813310;  0.764115;  0.886059;  0.757476;  0.722145;  0.819802; 
 0.811133;  0.803030;  0.770631;  0.818617;  0.787043;  0.698438;  0.840523;  0.759260;  0.879377;  0.724914; 
