 0.812916;  0.838197;  0.850082;  0.888326;  0.803127;  0.870920;  0.814204;  0.887567;  0.762834;  0.831450; 
 0.858896;  0.860763;  0.838508;  0.741792;  0.789947;  0.861451;  0.790512;  0.827260;  0.769724;  0.736177; 
 0.834423;  0.691523;  0.826855;  0.824450;  0.838086;  0.901257;  0.789749;  0.806751;  0.727916;  0.785934; 
 0.772085;  0.831757;  0.894132;  0.811870;  0.803051;  0.796787;  0.840886;  0.892992;  0.714307;  0.823993; 
 0.810606;  0.861062;  0.865666;  0.842849;  0.757239;  0.825691;  0.732681;  0.933096;  0.721963;  0.850900; 
 0.812189;  0.834947;  0.709798;  0.840326;  0.843783;  0.810399;  0.774516;  0.867153;  0.875767;  0.901076; 
 0.895663;  0.753479;  0.849515;  0.890335;  0.863583;  0.807901;  0.894133;  0.778851;  0.854391;  0.752952; 
 0.854610;  0.816825;  0.834016;  0.879037;  0.812312;  0.834418;  0.829744;  0.790639;  0.849425;  0.809916; 
 0.809472;  0.886953;  0.747734;  0.811012;  0.852164;  0.843215;  0.903756;  0.770974;  0.788124;  0.822255; 
 0.865755;  0.827796;  0.800906;  0.816036;  0.906906;  0.742889;  0.834831;  0.763195;  0.822932;  0.719632; 
