 0.827465;  0.831992;  0.814753;  0.895857;  0.853094;  0.884194;  0.796421;  0.871679;  0.767616;  0.816855; 
 0.840925;  0.765467;  0.823092;  0.815488;  0.811210;  0.897652;  0.777877;  0.823359;  0.727922;  0.769981; 
 0.817027;  0.694817;  0.831737;  0.819812;  0.822090;  0.909659;  0.788463;  0.810294;  0.749950;  0.706491; 
 0.764255;  0.811552;  0.912937;  0.737424;  0.838576;  0.812575;  0.826096;  0.813861;  0.722825;  0.770928; 
 0.793606;  0.844273;  0.850716;  0.831125;  0.833969;  0.824817;  0.737134;  0.934362;  0.717614;  0.868088; 
 0.815548;  0.842991;  0.662080;  0.870175;  0.843783;  0.791235;  0.779282;  0.791043;  0.855205;  0.823135; 
 0.893865;  0.749456;  0.879661;  0.887327;  0.857833;  0.685898;  0.896382;  0.843453;  0.857120;  0.742549; 
 0.850726;  0.793591;  0.837351;  0.883010;  0.825328;  0.903826;  0.799574;  0.816431;  0.845560;  0.812340; 
 0.836774;  0.886914;  0.747921;  0.813167;  0.862298;  0.841566;  0.903756;  0.716375;  0.789551;  0.731865; 
 0.805454;  0.827796;  0.802256;  0.826630;  0.874964;  0.695928;  0.834831;  0.758398;  0.831355;  0.727433; 
